TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;23;08;23;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;24;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;25;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;26;00 37;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:26:37;26:37;85;08;28;02;28:02;fly ;Striped fly with ant;yes;Diptera;NA;0;2;;;1;85;;;;;;;;;;;;;;;1;2;1;2
2019;Nov;23;08;27;00 03;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:27:03;27:03;10;08;27;13;27:13;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;10;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;08;28;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;29;00 35;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:29:35;29:35;21;08;29;56;29:56;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;21;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;08;30;00 12;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:30:12;30:12;272;08;34;44;34:44;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;272;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;08;31;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;32;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;33;00 18;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:33:18;33:18;02;08;33;20;33:20;fly ;Brachycera;;Diptera;NA;0;1;;;1;2;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;08;34;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;35;00 12;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:35:12;35:12;57;08;36;09;36:09;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;57;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;08;36;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;37;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;38;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;39;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;40;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;41;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;42;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;43;00 31;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:43:31;43:31;40;08;44;11;44:11;fly ;Striped fly with ant;yes;Diptera;NA;0;2;;;1;40;;;;;;;;;;;;;;;1;2;1;2
2019;Nov;23;08;44;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;45;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;46;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;47;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;48;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;49;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;50;00 32;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:50:32;50:32;28;08;51;00;51:00;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;28;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;08;51;00 52;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:51:52;51:52;13;08;52;05;52:05;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;13;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;08;52;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;53;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;54;00 42;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:54:42;54:42;01;08;54;43;54:43;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;1;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;08;54;00 16;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:54:16;54:16;41;08;54;57;54:57;fly ;Striped fly with ant;yes;Diptera;NA;0;2;;;1;41;;;;;;;;;;;;;;;1;2;1;2
2019;Nov;23;08;55;00 26;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:55:26;55:26;72;08;56;38;56:38;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;72;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;08;55;00 59;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:55:59;55:59;67;08;57;06;57:06;fly ;Anthomyia sp.02;yes;Diptera;NA;0;2;;;1;67;;;;;;;;;;;;;;;1;2;1;2
2019;Nov;23;08;56;00 36;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:56:36;56:36;02;08;56;38;56:38;fly ;Brachycera;;Diptera;NA;0;2;;;1;2;;;;;;;;;;;;;;;0;;0;
2019;Nov;23;08;57;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;58;00 23;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;1;08:58:23;58:23;-220;08;54;43;54:43;fly ;Striped fly with ant;yes;Diptera;NA;0;2;;;1;-220;;;;;;;;;;;;;;;1;2;1;2
2019;Nov;23;08;59;;;Crehyp10_20191123_08_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;00;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;01;00 15;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:01:15;01:15;06;09;01;21;01:21;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;6;;;;;;;;;;;;;;;0;;0;
2019;Nov;23;09;02;00 21;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:02:21;02:21;19;09;02;40;02:40;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;19;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;03;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;04;00 13;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:04:13;04:13;12;09;04;25;04:25;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;12;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;04;00 19;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:04:19;04:19;54;09;05;13;05:13;fly ;Brachycera;;Diptera;NA;0;1;;;1;54;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;05;00 43;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:05:43;05:43;14;09;05;57;05:57;fly;Brachycera;;Diptera;NA;0;1;;;1;14;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;06;00 48;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:06:48;06:48;15;09;07;03;07:03;fly ;Brachycera;;Diptera;NA;0;1;;;1;15;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;07;00 00;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:07:00;07:00;54;09;07;54;07:54;fly;Striped fly with ant;yes;Diptera;NA;0;1;;;1;54;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;07;00 10;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:07:10;07:10;03;09;07;13;07:13;fly;Brachycera;;Diptera;NA;0;1;;;1;3;;;;;;;;;;;;;;;0;;0;
2019;Nov;23;09;07;00 20;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:07:20;07:20;20;09;07;40;07:40;fly;Striped fly with ant;yes;Diptera;NA;0;1;;;1;20;;;;;;;;;;;;;;;0;;0;
2019;Nov;23;09;08;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;09;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;10;00 38;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:10:38;10:38;14;09;10;52;10:52;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;14;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;11;00 16;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:11:16;11:16;13;09;11;29;11:29;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;13;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;11;00 45;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:11:45;11:45;27;09;12;12;12:12;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;27;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;12;00 01;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:12:01;12:01;463;09;19;44;19:44;fly ;Brachycera;;Diptera;NA;0;2;;;1;463;;;;;;;;;;;;;;;1;2;1;2
2019;Nov;23;09;13;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;14;00 54;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:14:54;14:54;19;09;15;13;15:13;fly ;Brachycera;;Diptera;NA;0;1;;;1;19;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;15;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;16;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;17;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;18;00 12;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:18:12;18:12;05;09;18;17;18:17;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;5;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;18;00 16;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:18:16;18:16;77;09;19;33;19:33;fly ;Striped fly with ant;yes;Diptera;NA;0;1;;;1;77;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;19;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;20;00 43;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:20:43;20:43;42;09;21;25;21:25;fly;Striped fly with ant;yes;Diptera;NA;0;1;;;1;42;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;21;00 50;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:21:50;21:50;58;09;22;48;22:48;fly;Brachycera;;Diptera;NA;0;1;;;1;58;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;22;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;23;00 31;06;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:23:31;23:31;07;09;23;38;23:38;fly;Striped fly with ant;yes;Diptera;NA;0;1;;;1;7;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;24;00 40;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:24:40;24:40;24;09;25;04;25:04;fly;Striped fly with ant;yes;Diptera;NA;0;1;;;1;24;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;25;00 43;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:25:43;25:43;21;09;26;04;26:04;fly;Brachycera;;Diptera;NA;0;1;;;1;21;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;26;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;27;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;28;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;29;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;30;00 36;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:30:36;30:36;30;09;31;06;31:06;fly;Brachycera;;Diptera;NA;0;1;;;1;30;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;31;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;32;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;33;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;34;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;35;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;36;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;37;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;38;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;39;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;40;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;41;00 47;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:41:47;41:47;05;09;41;52;41:52;fly;Striped fly with ant;yes;Diptera;NA;0;1;;;1;5;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;42;00 01;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:42:01;42:01;04;09;42;05;42:05;fly;small Apoidea;;Hymenoptera;NA;0;1;;;1;4;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;42;00 03;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:42:03;42:03;02;09;42;05;42:05;fly;Brachycera;;Diptera;NA;0;1;;;1;2;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;42;00 30;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:42:30;42:30;11;09;42;41;42:41;fly;Brachycera;;Diptera;NA;0;1;;;1;11;;;;;;;;;;;;;;;0;;0;
2019;Nov;23;09;43;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;44;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;45;00 44;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:45:44;45:44;240;09;49;44;49:44;fly;Striped fly with ant;yes;Diptera;NA;0;2;;;1;240;;;;;;;;;;;;;;;1;2;1;2
2019;Nov;23;09;46;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;47;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;48;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;49;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;50;00 15;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:50:15;50:15;93;09;51;48;51:48;fly;Striped fly with ant;yes;Diptera;NA;0;1;;;1;93;;;;;;;;;;;;;;;1;1;1;1
2019;Nov;23;09;51;00 16;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:51:16;51:16;13;09;51;29;51:29;fly;Striped fly with ant;yes;Diptera;NA;0;1;;;1;13;;;;;;;;;;;;;;;0;;0;
2019;Nov;23;09;51;00 59;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:51:59;51:59;22;09;52;21;52:21;fly;small Apoidea;;Hymenoptera;NA;0;2;;;1;22;;;;;;;;;;;;;;;1;2;1;2
2019;Nov;23;09;52;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;53;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;54;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;55;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;56;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;57;00 38;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;1;09:57:38;57:38;20;09;57;58;57:58;fly;Striped fly with ant;yes;Diptera;NA;0;1;;;1;20;;;;;;;;;;;;;;;0;;0;
2019;Nov;23;09;58;;;Crehyp10_20191123_09_00;1;Crepis ;hypochoeridea;10;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
